gene_id	length	gc
ENSG00000132359	8090	0.58170581
ENSG00000108381	5845	0.415911035
ENSG00000167723	9597	0.544232573
ENSG00000196689	5519	0.513136438
ENSG00000197417	3788	0.536694826
ENSG00000040531	4949	0.554455446
ENSG00000257950	5905	0.634546994
ENSG00000083454	4031	0.614735798
ENSG00000083457	6602	0.531202666
ENSG00000074356	14720	0.450679348
ENSG00000004660	7433	0.57648325
ENSG00000074370	6893	0.608153199
ENSG00000074755	15888	0.443542296
ENSG00000167740	2182	0.551329056
ENSG00000185722	14224	0.448397075
ENSG00000132388	4586	0.557566507
ENSG00000183018	4068	0.645771878
ENSG00000132382	5958	0.594326955
ENSG00000141456	6577	0.454006386
ENSG00000141480	4265	0.582180539
ENSG00000161920	1475	0.528135593
ENSG00000161921	2793	0.563551736
ENSG00000141497	3485	0.607460545
ENSG00000280254	2106	0.50997151
ENSG00000142507	1447	0.528680028
ENSG00000262165	651	0.689708141
ENSG00000129219	4832	0.575951987
ENSG00000141503	7865	0.609917355
ENSG00000108528	2471	0.592877378
ENSG00000108523	2744	0.559037901
ENSG00000108518	1599	0.587867417
ENSG00000108515	4292	0.57082945
ENSG00000091640	2776	0.543948127
ENSG00000108509	6022	0.565924942
ENSG00000196388	1553	0.593689633
ENSG00000129250	8578	0.548729308
ENSG00000180787	4987	0.42310006
ENSG00000167840	3355	0.570193741
ENSG00000234327	2704	0.520340237
ENSG00000129204	11676	0.506252141
ENSG00000180626	5300	0.438113208
ENSG00000261879	4439	0.514079748
ENSG00000029725	7059	0.417764556
ENSG00000108559	11942	0.456037515
ENSG00000129197	7431	0.469788723
ENSG00000263272	1938	0.443240454
ENSG00000108561	2335	0.422698073
ENSG00000005100	5789	0.472793229
ENSG00000072849	6383	0.452608491
ENSG00000167842	3157	0.4345898
ENSG00000286190	1500	0.609333333
ENSG00000091592	20157	0.463809099
ENSG00000179314	7181	0.572065172
ENSG00000091622	10671	0.535938525
ENSG00000198920	5553	0.470916622
ENSG00000282936	4843	0.379929796
ENSG00000129235	3557	0.418892325
ENSG00000108590	2107	0.43426673
ENSG00000256806	2433	0.508014797
ENSG00000141485	8824	0.500226655
ENSG00000132530	6615	0.466666667
ENSG00000167858	3847	0.439823239
ENSG00000262943	1945	0.541388175
ENSG00000215067	6473	0.436119265
ENSG00000262089	343	0.437317784
ENSG00000258315	2628	0.563546423
ENSG00000267532	3842	0.558302967
ENSG00000161940	4345	0.537629459
ENSG00000141505	3748	0.546157951
ENSG00000132535	10282	0.522855476
ENSG00000072778	4820	0.585684647
ENSG00000004975	5321	0.538432625
ENSG00000040633	2733	0.620563483
ENSG00000170296	1951	0.506406971
ENSG00000175826	2636	0.564871017
ENSG00000170291	3039	0.575189207
ENSG00000181856	3995	0.573466834
ENSG00000006047	4631	0.587130209
ENSG00000132507	2685	0.564990689
ENSG00000215041	6170	0.579902755
ENSG00000072818	7420	0.572641509
ENSG00000213859	3056	0.604384817
ENSG00000174292	3860	0.612435233
ENSG00000205544	667	0.568215892
ENSG00000169992	5717	0.639496239
ENSG00000263301	330	0.6
ENSG00000170175	4332	0.542012927
ENSG00000174282	6132	0.558382257
ENSG00000181222	8355	0.551166966
ENSG00000239697	4562	0.561376589
ENSG00000161955	2276	0.57513181
ENSG00000161956	3624	0.54111479
ENSG00000233223	1995	0.609022556
ENSG00000129255	3290	0.54893617
ENSG00000129194	1465	0.617064846
ENSG00000129245	4357	0.510442965
ENSG00000141504	1643	0.567255021
ENSG00000129244	3464	0.539549654
ENSG00000141510	5676	0.489076815
ENSG00000141499	6009	0.552171742
ENSG00000108947	3216	0.590485075
ENSG00000183914	16839	0.53643328
ENSG00000132510	7392	0.61620671
ENSG00000167874	874	0.628146453
ENSG00000183011	1906	0.508919203
ENSG00000280046	7141	0.447136255
ENSG00000170004	11016	0.540668119
ENSG00000179859	2951	0.520162657
ENSG00000170049	4633	0.543924023
ENSG00000170043	1171	0.598633646
ENSG00000170037	6236	0.532071841
ENSG00000179593	3011	0.583859183
ENSG00000179148	3761	0.5410795
ENSG00000179094	7002	0.596401028
ENSG00000220205	3241	0.601666152
ENSG00000179029	3943	0.487699721
ENSG00000196544	1836	0.65577342
ENSG00000178977	2100	0.546190476
ENSG00000178971	11098	0.466750766
ENSG00000178921	6471	0.580899397
ENSG00000125434	3952	0.554402834
ENSG00000108961	1420	0.582394366
ENSG00000198844	5292	0.581254724
ENSG00000184619	13509	0.476793249
ENSG00000161970	2476	0.435783522
ENSG00000166579	7956	0.4942182
ENSG00000133026	32700	0.414097859
ENSG00000141506	7506	0.462962963
ENSG00000065320	6415	0.618238504
ENSG00000170310	3455	0.427206946
ENSG00000271851	2374	0.402274642
ENSG00000166596	3066	0.462818004
ENSG00000154914	5084	0.567466562
ENSG00000283025	2884	0.471914008
ENSG00000065325	5696	0.488764045
ENSG00000109047	2571	0.519642163
ENSG00000007237	10158	0.491533766
ENSG00000109063	6684	0.475463794
ENSG00000133028	10299	0.423536266
ENSG00000170222	1945	0.402570694
ENSG00000187824	3215	0.391290824
ENSG00000263400	2716	0.514359352
ENSG00000233670	3457	0.522418282
ENSG00000188803	8577	0.538649878
ENSG00000007174	16941	0.510359483
ENSG00000154957	2977	0.443399395
ENSG00000065559	5709	0.403748467
ENSG00000141052	8875	0.448676056
ENSG00000006740	9322	0.528856469
ENSG00000006744	7002	0.466152528
ENSG00000236088	12246	0.395557733
ENSG00000006695	6756	0.463883955
ENSG00000125430	5369	0.495436767
ENSG00000109099	10398	0.45316407
ENSG00000175106	6752	0.448904028
ENSG00000221926	5640	0.464361702
ENSG00000187607	6754	0.432040272
ENSG00000179277	958	0.610647182
ENSG00000276855	690	0.336231884
ENSG00000170425	2338	0.486313088
ENSG00000214941	2559	0.466197733
ENSG00000011295	6054	0.435744962
ENSG00000141027	15620	0.441101152
ENSG00000108474	6162	0.463161311
ENSG00000166582	2850	0.48245614
ENSG00000170315	1567	0.523292916
ENSG00000187688	3381	0.580893227
ENSG00000175061	8947	0.512238739
ENSG00000181350	3735	0.582329317
ENSG00000141040	7997	0.428910842
ENSG00000197566	5093	0.403887689
ENSG00000170160	15566	0.39567005
ENSG00000188933	1164	0.486254296
ENSG00000131885	1299	0.599692071
ENSG00000260328	3077	0.539161521
ENSG00000133030	18404	0.538524234
ENSG00000278864	1754	0.5336374
ENSG00000179598	2578	0.592319628
ENSG00000154803	9786	0.534028204
ENSG00000141030	2972	0.504037685
ENSG00000205309	1961	0.647118817
ENSG00000215030	636	0.613207547
ENSG00000141026	5985	0.531495405
ENSG00000108551	1748	0.624713959
ENSG00000133027	1720	0.595348837
ENSG00000108557	9708	0.610218377
ENSG00000072310	8234	0.550400777
ENSG00000175662	7863	0.486582729
ENSG00000197815	1815	0.51184573
ENSG00000171962	7332	0.535188216
ENSG00000171953	5553	0.49684855
ENSG00000141034	5095	0.47576055
ENSG00000108591	7404	0.547406807
ENSG00000091536	19944	0.595316887
ENSG00000091542	3601	0.575395723
ENSG00000131899	6568	0.607795371
ENSG00000177731	6308	0.594166138
ENSG00000177427	3906	0.588325653
ENSG00000177302	8224	0.479207198
ENSG00000176994	8297	0.523562734
ENSG00000176974	7015	0.516179615
ENSG00000154874	4310	0.383294664
ENSG00000174977	1348	0.456973294
ENSG00000249459	1612	0.458436725
ENSG00000240445	6240	0.459294872
ENSG00000108448	1176	0.530612245
ENSG00000171928	5746	0.403933171
ENSG00000265478	985	0.368527919
ENSG00000141127	4734	0.448880439
ENSG00000263934	699	0.542203147
ENSG00000072134	8492	0.532854451
ENSG00000108641	8488	0.491046183
ENSG00000166484	5196	0.593918399
ENSG00000166482	2102	0.559942912
ENSG00000128482	3652	0.600492881
ENSG00000235979	4834	0.441663219
ENSG00000189343	883	0.60815402
ENSG00000142494	5719	0.522468963
ENSG00000072210	15331	0.445502576
ENSG00000180638	6691	0.481691825
ENSG00000083290	9868	0.444872315
ENSG00000270091	698	0.389684814
ENSG00000108599	4839	0.441620169
ENSG00000261033	1184	0.552364865
ENSG00000128487	21248	0.459525602
ENSG00000154898	8345	0.391012582
ENSG00000189423	1174	0.485519591
ENSG00000124422	6777	0.526043972
ENSG00000236819	3389	0.433461198
ENSG00000109016	4946	0.532955924
ENSG00000178307	2187	0.559670782
ENSG00000274180	4931	0.58385723
ENSG00000034152	3775	0.591258278
ENSG00000184185	5455	0.611549038
ENSG00000212719	17439	0.446699925
ENSG00000256618	NA	NA
ENSG00000109046	8602	0.386770518
ENSG00000141068	12200	0.555655738
ENSG00000168961	5714	0.550227511
ENSG00000007171	6129	0.502365802
ENSG00000232859	5380	0.495724907
ENSG00000087095	4769	0.397148249
ENSG00000109084	2929	0.456811198
ENSG00000109083	3227	0.502014255
ENSG00000109079	3889	0.530470558
ENSG00000004142	2670	0.521348315
ENSG00000244045	4559	0.475981575
ENSG00000004139	11105	0.554975236
ENSG00000109072	1904	0.601890756
ENSG00000076351	7954	0.526150365
ENSG00000263266	585	0.475213675
ENSG00000109103	5090	0.57740668
ENSG00000087111	8049	0.47943844
ENSG00000109107	2612	0.550153139
ENSG00000076382	5218	0.465695669
ENSG00000227543	3835	0.515514993
ENSG00000167524	7561	0.51064674
ENSG00000007202	9232	0.479961005
ENSG00000132581	3213	0.476190476
ENSG00000109111	10508	0.510753711
ENSG00000167525	5095	0.553483808
ENSG00000109113	3303	0.580684226
ENSG00000198242	2232	0.504928315
ENSG00000160606	1336	0.624251497
ENSG00000160602	4412	0.582502267
ENSG00000076604	4567	0.580468579
ENSG00000173065	5490	0.496903461
ENSG00000132591	2240	0.538839286
ENSG00000132589	3390	0.531563422
ENSG00000109118	12227	0.484583299
ENSG00000179761	3814	0.525957001
ENSG00000063015	4946	0.577638496
ENSG00000196535	18978	0.524923596
ENSG00000221995	NA	NA
ENSG00000108256	10877	0.435414177
ENSG00000160551	17091	0.408519104
ENSG00000168792	3492	0.538087056
ENSG00000167543	4570	0.6404814
ENSG00000108262	5650	0.622831858
ENSG00000198720	4307	0.663803111
ENSG00000167549	4310	0.579582367
ENSG00000141298	12696	0.416824197
ENSG00000176927	6899	0.408175098
ENSG00000126653	4806	0.444028298
ENSG00000108578	5119	0.452627466
ENSG00000108582	12510	0.40343725
ENSG00000108587	9855	0.437442922
ENSG00000214719	8702	0.4793151
ENSG00000250462	714	0.43557423
ENSG00000264538	985	0.45786802
ENSG00000176390	4388	0.420464904
ENSG00000276250	424	0.45990566
ENSG00000176208	7079	0.372510242
ENSG00000172171	2642	0.42997729
ENSG00000184060	3750	0.536266667
ENSG00000181481	2246	0.549866429
ENSG00000266865	527	0.457305503
ENSG00000196712	41150	0.364447145
ENSG00000126861	3837	0.341151942
ENSG00000185862	2061	0.351770985
ENSG00000126860	3086	0.317563189
ENSG00000131242	15326	0.569424507
ENSG00000172301	1379	0.572878898
ENSG00000108651	6388	0.442861616
ENSG00000178691	6551	0.383910853
ENSG00000185158	6770	0.480502216
ENSG00000278867	2179	0.431390546
ENSG00000277511	885	0.395480226
ENSG00000126858	6516	0.392725599
ENSG00000141314	5746	0.579707623
ENSG00000108666	5742	0.43974225
ENSG00000010244	15818	0.366101909
ENSG00000108671	7083	0.459127488
ENSG00000176749	3948	0.54154002
ENSG00000176658	8188	0.423424524
ENSG00000266718	4060	0.545320197
ENSG00000006042	5187	0.499325236
ENSG00000108684	5904	0.406165312
ENSG00000279668	7730	0.441397154
ENSG00000263571	4110	0.490510949
ENSG00000108691	1935	0.456330749
ENSG00000197322	3997	0.510382787
ENSG00000181291	6115	0.659689289
ENSG00000132141	4285	0.415635939
ENSG00000198783	2238	0.426720286
ENSG00000005156	12901	0.498488489
ENSG00000092871	8367	0.456555516
ENSG00000185379	11282	0.497518171
ENSG00000073536	5475	0.508493151
ENSG00000166750	10674	0.391512085
ENSG00000172716	5982	0.389000334
ENSG00000172123	3674	0.428688078
ENSG00000154760	9329	0.417622468
ENSG00000267321	1620	0.422839506
ENSG00000108733	2795	0.421824687
ENSG00000006125	7591	0.462257937
ENSG00000270647	13607	0.421988682
ENSG00000270885	3512	0.616173121
ENSG00000270765	3375	0.550518519
ENSG00000271447	3190	0.502821317
ENSG00000270240	755	0.478145695
ENSG00000273611	6687	0.453716166
ENSG00000278259	13072	0.476514688
ENSG00000277161	2832	0.450918079
ENSG00000278311	9705	0.398660484
ENSG00000278535	5379	0.544896821
ENSG00000278619	1839	0.627514954
ENSG00000275720	630	0.468253968
ENSG00000275700	12155	0.41966269
ENSG00000278540	13022	0.424281984
ENSG00000276234	5637	0.447933298
ENSG00000276023	2439	0.496924969
ENSG00000275066	14243	0.404900653
ENSG00000278053	9528	0.399349286
ENSG00000274512	3505	0.610556348
ENSG00000274487	1479	0.438133874
ENSG00000278845	1704	0.466549296
ENSG00000277399	9247	0.537579756
ENSG00000274211	9005	0.525930039
ENSG00000275832	8080	0.624628713
ENSG00000277363	11665	0.572824689
ENSG00000273604	3255	0.640552995
ENSG00000277969	2299	0.57938234
ENSG00000275023	13576	0.570492045
ENSG00000277972	3118	0.579217447
ENSG00000277258	3510	0.621082621
ENSG00000277182	2414	0.538939519
ENSG00000277791	1168	0.514554795
ENSG00000276293	5784	0.511237898
ENSG00000273559	3715	0.496635262
ENSG00000125691	5905	0.441828959
ENSG00000002834	7061	0.573573148
ENSG00000263874	3692	0.421180932
ENSG00000161381	9255	0.551917882
ENSG00000067191	7096	0.561724915
ENSG00000108298	3591	0.497076023
ENSG00000141750	3430	0.618950437
ENSG00000108306	11053	0.448385054
ENSG00000125686	8608	0.447839219
ENSG00000167258	12196	0.464250574
ENSG00000273576	645	0.466666667
ENSG00000171532	6242	0.603011855
ENSG00000131771	4543	0.601584856
ENSG00000131748	5852	0.601845523
ENSG00000173991	960	0.635416667
ENSG00000141744	1162	0.647160069
ENSG00000161395	3619	0.523348991
ENSG00000141736	10321	0.576397636
ENSG00000141741	2037	0.552773687
ENSG00000073605	5905	0.495681626
ENSG00000172057	3752	0.574360341
ENSG00000108344	4953	0.550373511
ENSG00000108342	2220	0.60045045
ENSG00000008838	6962	0.483481758
ENSG00000126351	7334	0.58576493
ENSG00000126368	2630	0.568060837
ENSG00000188895	7725	0.482459547
ENSG00000108349	6368	0.488222362
ENSG00000108352	5736	0.580892608
ENSG00000171475	8123	0.486765973
ENSG00000094804	5311	0.434946338
ENSG00000131759	4743	0.63525195
ENSG00000141753	2205	0.626303855
ENSG00000073584	18470	0.374336762
ENSG00000213424	3169	0.354054907
ENSG00000186395	2163	0.408691632
ENSG00000167920	3058	0.404839765
ENSG00000094796	1615	0.530650155
ENSG00000128422	2996	0.568758344
ENSG00000173812	3623	0.492409605
ENSG00000173805	6223	0.546681665
ENSG00000173801	4942	0.58539053
ENSG00000141696	3683	0.592723323
ENSG00000141756	4211	0.596057943
ENSG00000141698	2851	0.546825675
ENSG00000178502	7402	0.479329911
ENSG00000131473	5208	0.482142857
ENSG00000204815	3370	0.50652819
ENSG00000173786	7413	0.542560367
ENSG00000168259	12944	0.450015451
ENSG00000168256	5545	0.536339044
ENSG00000187595	5185	0.542719383
ENSG00000267221	3733	0.52772569
ENSG00000108771	3824	0.570083682
ENSG00000108773	3775	0.590728477
ENSG00000108774	2759	0.499093875
ENSG00000089558	3788	0.539334741
ENSG00000167925	4019	0.590445384
ENSG00000173757	12110	0.488521883
ENSG00000126561	6385	0.573375098
ENSG00000168610	11208	0.454942898
ENSG00000177469	3570	0.602240896
ENSG00000033627	12938	0.494125831
ENSG00000267632	1736	0.505760369
ENSG00000108784	2935	0.638500852
ENSG00000108785	955	0.645026178
ENSG00000266962	2411	0.635835753
ENSG00000068120	4032	0.577132937
ENSG00000108788	4255	0.531609871
ENSG00000131470	2578	0.506982157
ENSG00000141699	5145	0.516618076
ENSG00000131462	4316	0.53081557
ENSG00000037042	2793	0.556032939
ENSG00000068137	4803	0.623152197
ENSG00000108797	6306	0.574373612
ENSG00000267765	719	0.54659249
ENSG00000108799	6988	0.472953635
ENSG00000197291	4168	0.517514395
ENSG00000131477	1115	0.604484305
ENSG00000131475	2391	0.512337934
ENSG00000126562	5287	0.588991867
ENSG00000183978	1931	0.552563439
ENSG00000176563	3347	0.435016433
ENSG00000126581	6414	0.456033676
ENSG00000131467	5154	0.506790842
ENSG00000131480	2677	0.549495704
ENSG00000131471	4524	0.562334218
ENSG00000266967	3704	0.495140389
ENSG00000267060	2856	0.484943978
ENSG00000198863	6209	0.506361733
ENSG00000131469	2026	0.500493583
ENSG00000068079	1958	0.570990807
ENSG00000108828	3466	0.532602424
ENSG00000108830	4368	0.528388278
ENSG00000012048	14160	0.450847458
ENSG00000198496	3048	0.4917979
ENSG00000267002	8785	0.436425726
ENSG00000188554	8405	0.448899465
ENSG00000184988	3577	0.51439754
ENSG00000188825	10932	0.464233443
ENSG00000175906	1578	0.548162231
ENSG00000067596	10760	0.469423792
ENSG00000175832	3515	0.517211949
ENSG00000108861	4997	0.521713028
ENSG00000161647	4491	0.510354041
ENSG00000108852	6069	0.537485582
ENSG00000161653	2751	0.63649582
ENSG00000091947	3029	0.489600528
ENSG00000161654	3116	0.522785623
ENSG00000141349	7628	0.547194546
ENSG00000108840	7618	0.5538199
ENSG00000125319	3005	0.566056572
ENSG00000267080	4451	0.584587733
ENSG00000168591	3709	0.547047722
ENSG00000087152	5333	0.606975436
ENSG00000108312	7074	0.612524738
ENSG00000260793	2044	0.544031311
ENSG00000267750	5507	0.55983294
ENSG00000108309	4904	0.58951876
ENSG00000013306	3526	0.62195122
ENSG00000030582	3524	0.61861521
ENSG00000161682	3570	0.595798319
ENSG00000005961	5695	0.533274802
ENSG00000186566	9737	0.397966519
ENSG00000180340	3779	0.557819529
ENSG00000180336	8611	0.406340727
ENSG00000180329	2855	0.445884413
ENSG00000161692	7146	0.564511615
ENSG00000073670	4813	0.629337212
ENSG00000182963	8716	0.488297384
ENSG00000131097	872	0.54587156
ENSG00000108883	10153	0.457795725
ENSG00000131095	11229	0.562917446
ENSG00000136448	8564	0.539584306
ENSG00000131094	1527	0.723641126
ENSG00000172992	6202	0.510319252
ENSG00000161714	6748	0.599585062
ENSG00000181513	3776	0.602754237
ENSG00000276728	1745	0.544412607
ENSG00000186834	3625	0.483034483
ENSG00000168517	2008	0.61752988
ENSG00000267121	3894	0.486902928
ENSG00000184922	7542	0.619994696
ENSG00000233175	2293	0.586567815
ENSG00000267278	5171	0.566814929
ENSG00000006062	5668	0.517642908
ENSG00000159314	10862	0.529276376
ENSG00000225190	14746	0.51451241
ENSG00000214425	5372	0.462211467
ENSG00000263503	1472	0.608695652
ENSG00000204650	15578	0.485107202
ENSG00000264589	7356	0.547444263
ENSG00000186868	18400	0.531684783
ENSG00000279685	3016	0.554376658
ENSG00000120071	23858	0.43930757
ENSG00000214401	2018	0.489098117
ENSG00000228696	12818	0.440318302
ENSG00000176681	9705	0.454714065
ENSG00000238083	12516	0.450143816
ENSG00000185829	14368	0.421979399
ENSG00000073969	9462	0.402134855
ENSG00000108379	4266	0.533520863
ENSG00000158955	6909	0.54392821
ENSG00000108433	14366	0.462759293
ENSG00000179673	1098	0.683970856
ENSG00000262879	16607	0.427831637
ENSG00000004897	6824	0.390093787
ENSG00000259207	6829	0.492019329
ENSG00000178852	6678	0.385744235
ENSG00000228782	473	0.534883721
ENSG00000141279	15362	0.403007421
ENSG00000108424	10305	0.455215915
ENSG00000198933	4202	0.653498334
ENSG00000006025	6572	0.587644553
ENSG00000159111	2771	0.491880188
ENSG00000141294	2819	0.533877261
ENSG00000141295	2999	0.603201067
ENSG00000264920	4354	0.483233808
ENSG00000167182	3570	0.56162465
ENSG00000234494	2531	0.488739629
ENSG00000108439	5226	0.518752392
ENSG00000108465	6077	0.53019582
ENSG00000005243	1866	0.549839228
ENSG00000263412	2967	0.496461072
ENSG00000082641	5883	0.568417474
ENSG00000278765	590	0.384745763
ENSG00000108468	3044	0.510183968
ENSG00000002919	4133	0.505685942
ENSG00000170703	5113	0.460395071
ENSG00000136436	8303	0.439238829
ENSG00000159199	2615	0.491395793
ENSG00000159202	5715	0.484514436
ENSG00000159210	4995	0.474274274
ENSG00000167083	1689	0.542332741
ENSG00000108798	2272	0.610475352
ENSG00000173868	2392	0.585702341
ENSG00000198740	11813	0.433759418
ENSG00000248714	2377	0.48969289
ENSG00000262039	382	0.520942408
ENSG00000167085	5120	0.48125
ENSG00000064300	4141	0.636078242
ENSG00000182575	5635	0.591836735
ENSG00000121067	6506	0.422379342
ENSG00000121073	5898	0.491183452
ENSG00000121104	3800	0.482368421
ENSG00000136504	11689	0.453845496
ENSG00000005884	9802	0.574372577
ENSG00000005882	5471	0.581246573
ENSG00000167100	7294	0.55675898
ENSG00000108819	4343	0.639650012
ENSG00000108821	9007	0.584323304
ENSG00000015532	5472	0.586074561
ENSG00000279792	2266	0.564872021
ENSG00000108826	3020	0.494701987
ENSG00000108829	4540	0.468942731
ENSG00000167107	5797	0.569949974
ENSG00000136457	1742	0.592422503
ENSG00000136444	4137	0.55039884
ENSG00000136449	6515	0.529393707
ENSG00000049283	4503	0.607150788
ENSG00000006282	5337	0.616638561
ENSG00000006283	10062	0.593321407
ENSG00000154945	4831	0.480438833
ENSG00000108848	8136	0.380653884
ENSG00000173714	3800	0.597105263
ENSG00000141232	2521	0.565251884
ENSG00000229980	3539	0.542526137
ENSG00000008294	11951	0.442306083
ENSG00000239672	3415	0.461786237
ENSG00000011258	7184	0.403674833
ENSG00000279089	3213	0.377840025
ENSG00000011260	2703	0.428042915
ENSG00000267452	7433	0.44638773
ENSG00000154975	4437	0.454586432
ENSG00000141198	7275	0.409347079
ENSG00000166260	7103	0.434605096
ENSG00000279059	1667	0.398320336
ENSG00000166263	18055	0.375242315
ENSG00000108924	6776	0.441263282
ENSG00000108960	3193	0.487629189
ENSG00000166292	2906	0.380591879
ENSG00000141179	5808	0.454545455
ENSG00000153930	13047	0.435655706
ENSG00000183691	1913	0.591740721
ENSG00000214226	2434	0.456450288
ENSG00000153933	10925	0.390297483
ENSG00000121060	12417	0.441813643
ENSG00000121058	3014	0.454545455
ENSG00000121064	3829	0.451553931
ENSG00000263004	2008	0.457171315
ENSG00000121057	5340	0.541573034
ENSG00000153944	22248	0.472357066
ENSG00000279555	2098	0.498570067
ENSG00000181610	6379	0.472644615
ENSG00000180891	5666	0.549947053
ENSG00000136451	4913	0.442906574
ENSG00000264112	5812	0.408981418
ENSG00000136450	5781	0.411520498
ENSG00000264364	6807	0.477008961
ENSG00000279207	5808	0.366735537
ENSG00000121053	2719	0.5954395
ENSG00000278627	652	0.395705521
ENSG00000011143	11285	0.464155959
ENSG00000005381	4427	0.555455162
ENSG00000005379	11389	0.591799104
ENSG00000265148	4877	0.554029116
ENSG00000108375	6329	0.401169221
ENSG00000108389	7489	0.49592736
ENSG00000108387	10135	0.505772077
ENSG00000121101	5325	0.441314554
ENSG00000108384	16404	0.40624238
ENSG00000175175	6560	0.422408537
ENSG00000108395	5482	0.389273988
ENSG00000182628	3233	0.444788122
ENSG00000068489	6743	0.436156014
ENSG00000167447	3744	0.465544872
ENSG00000153982	3913	0.404293381
ENSG00000175155	8701	0.459257557
ENSG00000265313	6925	0.386281588
ENSG00000108406	5906	0.375719607
ENSG00000273702	1162	0.495697074
ENSG00000141367	12073	0.399569287
ENSG00000141378	4738	0.378851836
ENSG00000062716	6854	0.416107383
ENSG00000108423	3333	0.431143114
ENSG00000108443	7697	0.392100819
ENSG00000189050	3399	0.403942336
ENSG00000068097	7043	0.432912111
ENSG00000267248	3488	0.493405963
ENSG00000167434	2418	0.55872622
ENSG00000170832	9522	0.450430582
ENSG00000062725	9890	0.413751264
ENSG00000170836	9408	0.427508503
ENSG00000141376	14101	0.521736047
ENSG00000267280	1207	0.713338857
ENSG00000121068	6082	0.622492601
ENSG00000108506	8627	0.423438043
ENSG00000108510	12673	0.382782293
ENSG00000087995	6398	0.450922163
ENSG00000146872	14835	0.441995281
ENSG00000011028	6591	0.634805037
ENSG00000283538	2992	0.365641711
ENSG00000170921	23404	0.435481114
ENSG00000008283	5296	0.566654079
ENSG00000159640	8365	0.603227735
ENSG00000173826	4211	0.592733318
ENSG00000136485	12752	0.470122334
ENSG00000136463	2347	0.535151257
ENSG00000198909	6109	0.559338681
ENSG00000266173	10860	0.520349908
ENSG00000136490	4751	0.675015786
ENSG00000279369	1824	0.591557018
ENSG00000108588	4354	0.400321543
ENSG00000198231	8521	0.441966905
ENSG00000108592	5204	0.503843198
ENSG00000087191	4279	0.502220145
ENSG00000108604	5898	0.576127501
ENSG00000224383	4143	0.616702872
ENSG00000108622	3243	0.444650015
ENSG00000178607	19153	0.455542213
ENSG00000266402	340	0.611764706
ENSG00000136478	9053	0.43775544
ENSG00000261371	7741	0.49657667
ENSG00000271605	1816	0.464757709
ENSG00000256525	4545	0.411881188
ENSG00000108654	9311	0.443346579
ENSG00000258890	7771	0.414747137
ENSG00000108854	7213	0.425065853
ENSG00000215769	3038	0.526333114
ENSG00000265298	892	0.524663677
ENSG00000214176	3166	0.483891346
ENSG00000176809	7823	0.428224466
ENSG00000214174	850	0.407058824
ENSG00000120063	6431	0.445964858
ENSG00000108370	7051	0.482484754
ENSG00000168646	5197	0.5637868
ENSG00000154240	7899	0.387897202
ENSG00000154229	11175	0.475704698
ENSG00000075429	10576	0.497825265
ENSG00000075461	3583	0.586380128
ENSG00000198265	15680	0.409438776
ENSG00000197170	5342	0.417072258
ENSG00000154217	7812	0.435355863
ENSG00000279917	2546	0.456009427
ENSG00000130935	4615	0.388732394
ENSG00000171634	15119	0.431510021
ENSG00000186665	2436	0.570607553
ENSG00000182481	7365	0.424575696
ENSG00000237854	160	0.48125
ENSG00000267023	3725	0.48
ENSG00000278730	2921	0.435124957
ENSG00000274561	446	0.334080717
ENSG00000277476	2735	0.597440585
ENSG00000196704	5164	0.492060418
ENSG00000274712	570	0.714035088
ENSG00000265100	1313	0.578827113
ENSG00000141337	6583	0.505088865
ENSG00000108932	4056	0.48816568
ENSG00000070540	3403	0.521010873
ENSG00000108946	12585	0.381406436
ENSG00000108950	6181	0.502184113
ENSG00000141338	11246	0.374355326
ENSG00000154258	9024	0.36668883
ENSG00000154262	14158	0.368272355
ENSG00000154263	8405	0.374301011
ENSG00000154265	13158	0.37870497
ENSG00000108984	16660	0.386434574
ENSG00000267653	584	0.45890411
ENSG00000153822	6340	0.386750789
ENSG00000267365	2444	0.474222586
ENSG00000123700	5576	0.411944046
ENSG00000256124	4164	0.432516811
ENSG00000234899	15844	0.432087857
ENSG00000125398	3931	0.51055711
ENSG00000227036	27664	0.460020243
ENSG00000133195	5583	0.477162816
ENSG00000180616	7854	0.458492488
ENSG00000166685	4996	0.503002402
ENSG00000133193	3162	0.433270082
ENSG00000141219	4675	0.46459893
ENSG00000179604	4837	0.58672731
ENSG00000069188	11963	0.529800217
ENSG00000172809	3829	0.503525725
ENSG00000246731	2621	0.555513163
ENSG00000141540	5318	0.575592328
ENSG00000196169	5640	0.595035461
ENSG00000170412	7534	0.606185293
ENSG00000167851	2701	0.553498704
ENSG00000172794	5072	0.572752366
ENSG00000109062	2339	0.615647713
ENSG00000109065	4067	0.539955741
ENSG00000109066	4941	0.601092896
ENSG00000161509	8584	0.618709226
ENSG00000161513	3599	0.584606835
ENSG00000172782	2858	0.561931421
ENSG00000167861	6197	0.6006132
ENSG00000109089	3536	0.636312217
ENSG00000167862	1108	0.505415162
ENSG00000180901	5279	0.532108354
ENSG00000167863	3231	0.471680594
ENSG00000125449	2830	0.585512367
ENSG00000125458	1533	0.654272668
ENSG00000189159	3406	0.423076923
ENSG00000188612	3348	0.489247312
ENSG00000125450	5193	0.514346235
ENSG00000125447	6467	0.501159734
ENSG00000125445	3327	0.511872558
ENSG00000125457	3675	0.561632653
ENSG00000125454	3316	0.523220748
